item_id,movie_title_raw,release_date,video_release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,movie_title,release_year,rating_count,average_rating,rating_std,first_rated_time,last_rated_time,genre_count,decade_group,genre_list,genre_string,popularity_group,bayesian_average_rating,is_cold_start_item,is_popular_item,is_long_tail_item
74,Faster Pussycat! Kill! Kill! (1965),1965-01-01,,http://us.imdb.com/M/title-exact?Faster%20Pussycat!%20Kill!%20Kill!%20(1965),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Faster Pussycat! Kill! Kill!,1965.0,7,3.0,1.4142,1997-11-13 19:20:30,1998-04-02 20:34:06,3,1960年代,"['action', 'comedy', 'drama']","action, comedy, drama",冷门,3.3925,0,0,1
75,Brother Minister: The Assassination of Malcolm X (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Brother%20Minister:%20The%20Assassination%20of%20Malcolm%20X%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brother Minister: The Assassination of Malcolm X,1994.0,5,3.0,1.4142,1997-11-03 07:47:18,1998-02-26 18:36:25,1,1990年代,['documentary'],documentary,冷门,3.4239,1,0,1
76,Carlito's Way (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Carlito's%20Way%20(1993),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Carlito's Way,1993.0,54,3.4074,0.8582,1997-09-20 21:38:26,1998-04-17 01:56:42,2,1990年代,"['crime', 'drama']","crime, drama",中等,3.4405,0,0,0
77,"Firm, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Firm,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Firm, The",1993.0,151,3.2781,0.9533,1997-09-20 22:49:11,1998-04-21 21:37:26,2,1990年代,"['drama', 'thriller']","drama, thriller",热门,3.3075,0,1,0
78,Free Willy (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Free%20Willy%20(1993),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Free Willy,1993.0,33,2.4545,1.1206,1997-09-22 19:40:07,1998-04-22 04:27:34,3,1990年代,"['adventure', 'children', 'drama']","adventure, children, drama",中等,2.8603,0,0,0
79,"Fugitive, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Fugitive, The",1993.0,336,4.0446,0.8036,1997-09-20 04:30:50,1998-04-22 17:17:58,2,1990年代,"['action', 'thriller']","action, thriller",热门,4.0157,0,1,0
80,Hot Shots! Part Deux (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Hot%20Shots!%20Part%20Deux%20(1993),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Hot Shots! Part Deux,1993.0,68,2.7647,0.9943,1997-09-20 21:50:37,1998-04-17 18:47:45,3,1990年代,"['action', 'comedy', 'war']","action, comedy, war",热门,2.9386,0,1,0
81,"Hudsucker Proxy, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Hudsucker%20Proxy,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Hudsucker Proxy, The",1994.0,110,3.5545,1.1218,1997-09-20 17:48:55,1998-04-22 02:50:05,2,1990年代,"['comedy', 'romance']","comedy, romance",热门,3.5507,0,1,0
82,Jurassic Park (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Jurassic%20Park%20(1993),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jurassic Park,1993.0,261,3.7203,1.0126,1997-09-20 04:33:51,1998-04-22 02:50:44,3,1990年代,"['action', 'adventure', 'sci_fi']","action, adventure, sci_fi",热门,3.7067,0,1,0
83,Much Ado About Nothing (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Much Ado About Nothing,1993.0,176,4.0625,0.8695,1997-09-20 04:39:56,1998-04-22 17:20:24,2,1990年代,"['comedy', 'romance']","comedy, romance",热门,4.0081,0,1,0
84,Robert A. Heinlein's The Puppet Masters (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Robert%20A.%20Heinlein's%20The%20Puppet%20Masters%20(1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Robert A. Heinlein's The Puppet Masters,1994.0,18,3.0,1.029,1997-09-21 18:58:47,1998-04-17 03:50:20,2,1990年代,"['horror', 'sci_fi']","horror, sci_fi",中等,3.2789,0,0,0
85,"Ref, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Ref,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ref, The",1994.0,58,3.0345,1.0591,1997-09-20 17:54:25,1998-04-22 01:57:26,1,1990年代,['comedy'],comedy,热门,3.1615,0,1,0
86,"Remains of the Day, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Remains%20of%20the%20Day,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Remains of the Day, The",1993.0,150,3.94,0.9846,1997-09-20 19:01:08,1998-04-20 04:42:01,1,1990年代,['drama'],drama,热门,3.8917,0,1,0
87,Searching for Bobby Fischer (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Searching%20for%20Bobby%20Fischer%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Searching for Bobby Fischer,1993.0,138,3.9058,0.9505,1997-09-20 18:57:09,1998-04-22 04:18:48,1,1990年代,['drama'],drama,热门,3.8582,0,1,0
88,Sleepless in Seattle (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sleepless in Seattle,1993.0,213,3.5399,1.0115,1997-09-20 04:35:55,1998-04-20 04:41:27,2,1990年代,"['comedy', 'romance']","comedy, romance",热门,3.539,0,1,0
89,Blade Runner (1982),1982-01-01,,http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Blade Runner,1982.0,275,4.1382,0.9057,1997-09-20 18:49:12,1998-04-22 17:20:24,2,1980年代,"['film_noir', 'sci_fi']","film_noir, sci_fi",热门,4.097,0,1,0
90,So I Married an Axe Murderer (1993),1993-01-01,,http://us.imdb.com/M/title-exact?So%20I%20Married%20an%20Axe%20Murderer%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,So I Married an Axe Murderer,1993.0,95,3.0526,1.0951,1997-09-20 20:29:30,1998-04-17 18:43:43,3,1990年代,"['comedy', 'romance', 'thriller']","comedy, romance, thriller",热门,3.1356,0,1,0
91,"Nightmare Before Christmas, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Nightmare%20Before%20Christmas,%20The%20(1993)",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Nightmare Before Christmas, The",1993.0,143,3.5874,1.0898,1997-09-20 17:53:18,1998-04-22 17:21:24,3,1990年代,"['children', 'comedy', 'musical']","children, comedy, musical",热门,3.5803,0,1,0
92,True Romance (1993),1993-01-01,,http://us.imdb.com/M/title-exact?True%20Romance%20(1993),0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True Romance,1993.0,104,3.6154,0.9884,1997-09-20 18:01:55,1998-04-17 03:27:52,3,1990年代,"['action', 'crime', 'romance']","action, crime, romance",热门,3.6016,0,1,0
93,Welcome to the Dollhouse (1995),1996-05-24,,http://us.imdb.com/Title?Welcome+to+the+Dollhouse+(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Welcome to the Dollhouse,1995.0,112,3.7232,1.0672,1997-09-20 17:07:42,1998-04-17 19:03:04,2,1990年代,"['comedy', 'drama']","comedy, drama",热门,3.6939,0,1,0
94,Home Alone (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Home%20Alone%20(1990),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Home Alone,1990.0,137,3.0876,1.0395,1997-09-21 21:16:39,1998-04-22 04:24:25,2,1990年代,"['children', 'comedy']","children, comedy",热门,3.1439,0,1,0
95,Aladdin (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Aladdin%20(1992),0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Aladdin,1992.0,219,3.8128,0.912,1997-09-20 04:42:32,1998-04-21 00:31:51,4,1990年代,"['animation', 'children', 'comedy', 'musical']","animation, children, comedy, musical",热门,3.7891,0,1,0
96,Terminator 2: Judgment Day (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Terminator%202:%20Judgment%20Day%20(1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Terminator 2: Judgment Day,1991.0,295,4.0068,0.9759,1997-09-20 04:30:50,1998-04-22 17:26:11,3,1990年代,"['action', 'sci_fi', 'thriller']","action, sci_fi, thriller",热门,3.9765,0,1,0
97,Dances with Wolves (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Dances%20with%20Wolves%20(1990),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Dances with Wolves,1990.0,256,3.793,1.0442,1997-09-20 04:30:16,1998-04-22 20:39:39,3,1990年代,"['adventure', 'drama', 'western']","adventure, drama, western",热门,3.7739,0,1,0
98,"Silence of the Lambs, The (1991)",1991-01-01,,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Silence of the Lambs, The",1991.0,390,4.2897,0.8366,1997-09-20 20:06:56,1998-04-22 02:54:04,2,1990年代,"['drama', 'thriller']","drama, thriller",热门,4.2526,0,1,0
99,Snow White and the Seven Dwarfs (1937),1937-01-01,,http://us.imdb.com/M/title-exact?Snow%20White%20and%20the%20Seven%20Dwarfs%20(1937),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Snow White and the Seven Dwarfs,1937.0,172,3.7093,0.8966,1997-09-20 04:33:15,1998-04-22 17:21:24,3,1930年代,"['animation', 'children', 'musical']","animation, children, musical",热门,3.6906,0,1,0
100,Fargo (1996),1997-02-14,,http://us.imdb.com/M/title-exact?Fargo%20(1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Fargo,1996.0,508,4.1555,0.9758,1997-09-20 16:56:15,1998-04-22 16:53:14,3,1990年代,"['crime', 'drama', 'thriller']","crime, drama, thriller",热门,4.1318,0,1,0
101,Heavy Metal (1981),1981-03-08,,http://us.imdb.com/M/title-exact?Heavy%20Metal%20(1981),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Heavy Metal,1981.0,73,3.2603,1.1906,1997-09-23 01:19:15,1998-04-20 13:57:17,5,1980年代,"['action', 'adventure', 'animation', 'horror', 'sci_fi']","action, adventure, animation, horror, sci_fi",热门,3.3183,0,1,0
102,"Aristocats, The (1970)",1970-01-01,,"http://us.imdb.com/M/title-exact?Aristocats,%20The%20(1970)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aristocats, The",1970.0,54,3.1296,1.0997,1997-09-20 20:05:57,1998-04-19 09:51:41,2,1970年代,"['animation', 'children']","animation, children",中等,3.2378,0,0,0
103,All Dogs Go to Heaven 2 (1996),1996-03-29,,http://us.imdb.com/M/title-exact?All%20Dogs%20Go%20to%20Heaven%202%20(1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Dogs Go to Heaven 2,1996.0,15,1.8667,0.9155,1997-09-22 18:00:45,1998-04-06 01:18:41,3,1990年代,"['animation', 'children', 'musical']","animation, children, musical",中等,2.8171,0,0,0
104,Theodore Rex (1995),1996-03-29,,http://us.imdb.com/M/title-exact?Theodore%20Rex%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Theodore Rex,1995.0,5,1.4,0.8944,1997-09-21 10:11:22,1998-01-09 17:34:34,1,1990年代,['comedy'],comedy,冷门,3.1039,1,0,1
105,Sgt. Bilko (1996),1996-03-29,,http://us.imdb.com/M/title-exact?Sgt.%20Bilko%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sgt. Bilko,1996.0,74,2.5676,0.9663,1997-09-20 17:17:29,1998-04-22 17:07:45,1,1990年代,['comedy'],comedy,热门,2.7723,0,1,0
106,Diabolique (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Diabolique%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Diabolique,1996.0,71,2.8873,1.0078,1997-09-20 22:06:36,1998-04-21 21:41:35,2,1990年代,"['drama', 'thriller']","drama, thriller",热门,3.0285,0,1,0
107,Moll Flanders (1996),1996-06-14,,http://us.imdb.com/M/title-exact?Moll%20Flanders%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Moll Flanders,1996.0,42,3.5,1.1316,1997-09-26 02:40:19,1998-04-22 02:42:09,1,1990年代,['drama'],drama,中等,3.5096,0,0,0
108,Kids in the Hall: Brain Candy (1996),1996-04-12,,http://us.imdb.com/M/title-exact?Kids%20in%20the%20Hall:%20Brain%20Candy%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kids in the Hall: Brain Candy,1996.0,65,3.0769,1.0798,1997-09-20 03:08:02,1998-04-10 02:13:01,1,1990年代,['comedy'],comedy,热门,3.1835,0,1,0
109,Mystery Science Theater 3000: The Movie (1996),1996-04-19,,http://us.imdb.com/M/title-exact?Mystery%20Science%20Theater%203000:%20The%20Movie%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Mystery Science Theater 3000: The Movie,1996.0,130,3.4308,1.0922,1997-09-20 17:13:00,1998-04-17 18:38:08,2,1990年代,"['comedy', 'sci_fi']","comedy, sci_fi",热门,3.444,0,1,0
110,Operation Dumbo Drop (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Operation%20Dumbo%20Drop%20(1995),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Operation Dumbo Drop,1995.0,31,2.5161,1.1216,1997-09-21 18:13:55,1998-04-06 23:28:44,4,1990年代,"['action', 'adventure', 'comedy', 'war']","action, adventure, comedy, war",中等,2.9137,0,0,0
111,"Truth About Cats & Dogs, The (1996)",1996-04-26,,"http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Truth About Cats & Dogs, The",1996.0,272,3.4853,0.9565,1997-09-20 14:56:48,1998-04-20 18:30:24,2,1990年代,"['comedy', 'romance']","comedy, romance",热门,3.4884,0,1,0
112,Flipper (1996),1996-05-10,,http://us.imdb.com/M/title-exact?Flipper%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flipper,1996.0,20,2.45,1.2344,1997-09-26 15:56:57,1998-04-22 04:31:17,2,1990年代,"['adventure', 'children']","adventure, children",中等,2.9899,0,0,0
113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",1996-04-19,,"http://us.imdb.com/M/title-exact?Hussard%20sur%20le%20toit,%20Le%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995.0,9,4.1111,0.7817,1997-11-03 07:38:58,1998-04-04 12:42:03,1,1990年代,['drama'],drama,冷门,3.7102,0,0,1
114,Wallace & Gromit: The Best of Aardman Animation (1996),1996-04-05,,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wallace & Gromit: The Best of Aardman Animation,1996.0,67,4.4478,0.7644,1997-09-21 17:52:26,1998-04-16 00:30:06,1,1990年代,['animation'],animation,热门,4.2368,0,1,0
115,"Haunted World of Edward D. Wood Jr., The (1995)",1996-04-26,,"http://us.imdb.com/Title?Haunted+World+of+Edward+D.+Wood+Jr.,+The+(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Haunted World of Edward D. Wood Jr., The",1995.0,15,3.7333,1.2228,1997-09-30 21:15:25,1998-04-02 19:36:08,1,1990年代,['documentary'],documentary,中等,3.617,0,0,0
116,Cold Comfort Farm (1995),1996-04-23,,http://us.imdb.com/M/title-exact?Cold%20Comfort%20Farm%20(1995)%20(TV),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cold Comfort Farm,1995.0,125,3.824,1.0554,1997-09-20 19:41:06,1998-04-17 18:38:42,1,1990年代,['comedy'],comedy,热门,3.7834,0,1,0
117,"Rock, The (1996)",1996-06-07,,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rock, The",1996.0,378,3.6931,0.9804,1997-09-20 03:09:48,1998-04-22 02:42:10,3,1990年代,"['action', 'adventure', 'thriller']","action, adventure, thriller",热门,3.6849,0,1,0
118,Twister (1996),1996-05-10,,http://us.imdb.com/M/title-exact?Twister%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Twister,1996.0,293,3.215,1.1064,1997-09-20 20:22:44,1998-04-22 17:05:35,3,1990年代,"['action', 'adventure', 'thriller']","action, adventure, thriller",热门,3.2351,0,1,0
119,Maya Lin: A Strong Clear Vision (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Maya%20Lin:%20A%20Strong%20Clear%20Vision%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Maya Lin: A Strong Clear Vision,1994.0,4,4.5,1.0,1997-10-15 05:24:58,1998-04-11 22:54:21,1,1990年代,['documentary'],documentary,冷门,3.6916,1,0,1
120,Striptease (1996),1996-06-28,,http://us.imdb.com/M/title-exact?Striptease%20(1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Striptease,1996.0,67,2.2388,1.1022,1997-09-20 20:26:12,1998-04-22 17:09:14,2,1990年代,"['comedy', 'crime']","comedy, crime",热门,2.5356,0,1,0
121,Independence Day (ID4) (1996),1996-07-03,,http://us.imdb.com/M/title-exact?Independence%20Day%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Independence Day (ID4),1996.0,429,3.4382,1.1166,1997-09-20 04:09:25,1998-04-22 17:06:56,3,1990年代,"['action', 'sci_fi', 'war']","action, sci_fi, war",热门,3.4423,0,1,0
122,"Cable Guy, The (1996)",1996-06-14,,"http://us.imdb.com/M/title-exact?Cable%20Guy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cable Guy, The",1996.0,106,2.3396,1.1117,1997-09-20 20:25:50,1998-04-18 14:58:14,1,1990年代,['comedy'],comedy,热门,2.5285,0,1,0
123,"Frighteners, The (1996)",1996-07-19,,"http://us.imdb.com/M/title-exact?Frighteners,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Frighteners, The",1996.0,115,3.2348,0.9852,1997-09-20 20:17:37,1998-04-06 22:45:45,2,1990年代,"['comedy', 'horror']","comedy, horror",热门,3.2785,0,1,0
124,Lone Star (1996),1996-06-21,,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Lone Star,1996.0,187,4.0535,0.9142,1997-09-20 18:59:54,1998-04-22 16:54:08,2,1990年代,"['drama', 'mystery']","drama, mystery",热门,4.0029,0,1,0
125,Phenomenon (1996),1996-06-29,,http://us.imdb.com/M/title-exact?Phenomenon%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Phenomenon,1996.0,244,3.5574,0.9691,1997-09-20 17:07:42,1998-04-22 02:56:36,2,1990年代,"['drama', 'romance']","drama, romance",热门,3.5553,0,1,0
126,"Spitfire Grill, The (1996)",1996-09-06,,"http://us.imdb.com/M/title-exact?Spitfire%20Grill,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Spitfire Grill, The",1996.0,97,3.8041,1.0571,1997-09-20 18:46:13,1998-04-22 02:45:03,1,1990年代,['drama'],drama,热门,3.7572,0,1,0
127,"Godfather, The (1972)",1972-01-01,,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Godfather, The",1972.0,413,4.2833,0.9346,1997-09-20 18:44:36,1998-04-22 23:08:21,3,1970年代,"['action', 'crime', 'drama']","action, crime, drama",热门,4.2485,0,1,0
128,Supercop (1992),1996-07-26,,http://us.imdb.com/M/title-exact?Police%20Story%20III:%20Supercop%20(1992),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Supercop,1992.0,65,3.5385,1.0319,1997-09-20 21:53:56,1998-04-17 03:30:29,2,1990年代,"['action', 'thriller']","action, thriller",热门,3.5365,0,1,0
129,Bound (1996),1996-10-04,,http://us.imdb.com/M/title-exact?Bound%20(1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,Bound,1996.0,129,3.8217,0.9474,1997-09-21 01:34:59,1998-04-22 16:59:38,4,1990年代,"['crime', 'drama', 'romance', 'thriller']","crime, drama, romance, thriller",热门,3.7825,0,1,0
130,Kansas City (1996),1996-08-16,,http://us.imdb.com/M/title-exact?Kansas%20City%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,1996.0,23,2.2609,1.2869,1997-09-24 03:33:22,1998-04-18 01:58:27,1,1990年代,['crime'],crime,中等,2.8511,0,0,0
131,Breakfast at Tiffany's (1961),1961-01-01,,http://us.imdb.com/M/title-exact?Breakfast%20at%20Tiffany's%20(1961),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Breakfast at Tiffany's,1961.0,95,3.7263,1.036,1997-09-23 21:41:05,1998-04-22 17:21:50,2,1960年代,"['drama', 'romance']","drama, romance",热门,3.6921,0,1,0
132,"Wizard of Oz, The (1939)",1939-01-01,,"http://us.imdb.com/M/title-exact?Wizard%20of%20Oz,%20The%20(1939)",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Wizard of Oz, The",1939.0,246,4.0772,0.9594,1997-09-20 19:03:48,1998-04-22 23:03:27,4,1930年代,"['adventure', 'children', 'drama', 'musical']","adventure, children, drama, musical",热门,4.036,0,1,0
133,Gone with the Wind (1939),1939-01-01,,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Gone with the Wind,1939.0,171,3.8713,1.066,1997-09-20 20:10:20,1998-04-22 23:03:28,3,1930年代,"['drama', 'romance', 'war']","drama, romance, war",热门,3.8355,0,1,0
134,Citizen Kane (1941),1941-01-01,,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Citizen Kane,1941.0,198,4.2929,0.846,1997-09-20 17:47:03,1998-04-22 17:13:59,1,1940年代,['drama'],drama,热门,4.2229,0,1,0
135,2001: A Space Odyssey (1968),1968-01-01,,http://us.imdb.com/M/title-exact?2001:%20A%20Space%20Odyssey%20(1968),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2001: A Space Odyssey,1968.0,259,3.9691,1.0263,1997-09-20 20:30:41,1998-04-22 17:18:55,4,1960年代,"['drama', 'mystery', 'sci_fi', 'thriller']","drama, mystery, sci_fi, thriller",热门,3.9376,0,1,0
136,Mr. Smith Goes to Washington (1939),1939-01-01,,http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mr. Smith Goes to Washington,1939.0,105,4.1238,0.8955,1997-09-20 04:40:43,1998-04-22 17:18:55,1,1930年代,['drama'],drama,热门,4.0288,0,1,0
137,Big Night (1996),1996-09-20,,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Big Night,1996.0,171,3.9006,1.0497,1997-09-21 20:14:32,1998-04-22 17:00:07,1,1990年代,['drama'],drama,热门,3.8618,0,1,0
138,D3: The Mighty Ducks (1996),1996-10-04,,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,D3: The Mighty Ducks,1996.0,19,2.5789,1.3871,1997-09-21 08:34:24,1998-04-02 21:16:18,2,1990年代,"['children', 'comedy']","children, comedy",中等,3.0666,0,0,0
139,"Love Bug, The (1969)",1969-01-01,,"http://us.imdb.com/M/title-exact?Love%20Bug,%20The%20(1969)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Love Bug, The",1969.0,50,2.78,0.9322,1997-09-20 21:50:32,1998-04-20 14:27:10,2,1960年代,"['children', 'comedy']","children, comedy",中等,2.9942,0,0,0
140,Homeward Bound: The Incredible Journey (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20(1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Homeward Bound: The Incredible Journey,1993.0,61,3.2131,1.1272,1997-09-21 20:22:07,1998-04-14 05:00:04,2,1990年代,"['adventure', 'children']","adventure, children",热门,3.2913,0,1,0
141,"20,000 Leagues Under the Sea (1954)",1954-01-01,,"http://us.imdb.com/M/title-exact?20,000%20Leagues%20Under%20the%20Sea%20(1954)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"20,000 Leagues Under the Sea",1954.0,72,3.5,0.7316,1997-09-20 04:38:40,1998-04-15 23:56:16,4,1950年代,"['adventure', 'children', 'fantasy', 'sci_fi']","adventure, children, fantasy, sci_fi",热门,3.5065,0,1,0
142,Bedknobs and Broomsticks (1971),1971-01-01,,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bedknobs and Broomsticks,1971.0,57,3.0702,1.0152,1997-09-20 22:02:25,1998-04-17 19:22:30,3,1970年代,"['adventure', 'children', 'musical']","adventure, children, musical",热门,3.1896,0,1,0
143,"Sound of Music, The (1965)",1965-01-01,,"http://us.imdb.com/M/title-exact?Sound%20of%20Music,%20The%20(1965)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sound of Music, The",1965.0,222,3.7658,1.157,1997-09-20 20:07:46,1998-04-22 17:27:07,1,1960年代,['musical'],musical,热门,3.7463,0,1,0
144,Die Hard (1988),1988-01-01,,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Die Hard,1988.0,243,3.8724,0.9427,1997-09-20 20:05:26,1998-04-22 02:38:50,2,1980年代,"['action', 'thriller']","action, thriller",热门,3.8464,0,1,0
