item_id,movie_title_raw,release_date,video_release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,movie_title,release_year,rating_count,average_rating,rating_std,first_rated_time,last_rated_time,genre_count,decade_group,genre_list,genre_string,popularity_group,bayesian_average_rating
73,Maverick (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Maverick%20(1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Maverick,1994.0,128,3.46875,0.8505440593234391,1997-09-20 04:38:13,1998-04-19 13:24:57,3,1990s,"['action', 'comedy', 'western']","action, comedy, western",Popular,3.4770081081081083
74,Faster Pussycat! Kill! Kill! (1965),1965-01-01,,http://us.imdb.com/M/title-exact?Faster%20Pussycat!%20Kill!%20Kill!%20(1965),0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Faster Pussycat! Kill! Kill!,1965.0,7,3.0,1.4142135623730951,1997-11-13 19:20:30,1998-04-02 20:34:06,3,1960s,"['action', 'comedy', 'drama']","action, comedy, drama",Cold,3.392488888888889
75,Brother Minister: The Assassination of Malcolm X (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Brother%20Minister:%20The%20Assassination%20of%20Malcolm%20X%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Brother Minister: The Assassination of Malcolm X,1994.0,5,3.0,1.4142135623730951,1997-11-03 07:47:18,1998-02-26 18:36:25,1,1990s,['documentary'],documentary,Cold,3.4238880000000003
76,Carlito's Way (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Carlito's%20Way%20(1993),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Carlito's Way,1993.0,54,3.4074074074074074,0.8582236705098155,1997-09-20 21:38:26,1998-04-17 01:56:42,2,1990s,"['crime', 'drama']","crime, drama",Medium,3.4405027027027026
77,"Firm, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Firm,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Firm, The",1993.0,151,3.2781456953642385,0.9533026130063211,1997-09-20 22:49:11,1998-04-21 21:37:26,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,3.3075859649122807
78,Free Willy (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Free%20Willy%20(1993),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Free Willy,1993.0,33,2.4545454545454546,1.120572094147368,1997-09-22 19:40:07,1998-04-22 04:27:34,3,1990s,"['adventure', 'children', 'drama']","adventure, children, drama",Medium,2.860324528301887
79,"Fugitive, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Fugitive,%20The%20(1993)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Fugitive, The",1993.0,336,4.044642857142857,0.8035933425109563,1997-09-20 04:30:50,1998-04-22 17:17:58,2,1990s,"['action', 'thriller']","action, thriller",Popular,4.015722471910112
80,Hot Shots! Part Deux (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Hot%20Shots!%20Part%20Deux%20(1993),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Hot Shots! Part Deux,1993.0,68,2.764705882352941,0.9942768625326986,1997-09-20 21:50:37,1998-04-17 18:47:45,3,1990s,"['action', 'comedy', 'war']","action, comedy, war",Popular,2.9386045454545453
81,"Hudsucker Proxy, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Hudsucker%20Proxy,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Hudsucker Proxy, The",1994.0,110,3.5545454545454547,1.121813437173573,1997-09-20 17:48:55,1998-04-22 02:50:05,2,1990s,"['comedy', 'romance']","comedy, romance",Popular,3.5507476923076924
82,Jurassic Park (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Jurassic%20Park%20(1993),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jurassic Park,1993.0,261,3.7203065134099615,1.012579295050567,1997-09-20 04:33:51,1998-04-22 02:50:44,3,1990s,"['action', 'adventure', 'sci_fi']","action, adventure, sci_fi",Popular,3.7067516014234876
83,Much Ado About Nothing (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Much Ado About Nothing,1993.0,176,4.0625,0.8695236791321032,1997-09-20 04:39:56,1998-04-22 17:20:24,2,1990s,"['comedy', 'romance']","comedy, romance",Popular,4.008148979591837
84,Robert A. Heinlein's The Puppet Masters (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Robert%20A.%20Heinlein's%20The%20Puppet%20Masters%20(1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Robert A. Heinlein's The Puppet Masters,1994.0,18,3.0,1.0289915108550531,1997-09-21 18:58:47,1998-04-17 03:50:20,2,1990s,"['horror', 'sci_fi']","horror, sci_fi",Medium,3.2788736842105264
85,"Ref, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Ref,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ref, The",1994.0,58,3.0344827586206895,1.0590548126460442,1997-09-20 17:54:25,1998-04-22 01:57:26,1,1990s,['comedy'],comedy,Popular,3.1615025641025642
86,"Remains of the Day, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Remains%20of%20the%20Day,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Remains of the Day, The",1993.0,150,3.94,0.9846472471612774,1997-09-20 19:01:08,1998-04-20 04:42:01,1,1990s,['drama'],drama,Popular,3.8917482352941173
87,Searching for Bobby Fischer (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Searching%20for%20Bobby%20Fischer%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Searching for Bobby Fischer,1993.0,138,3.9057971014492754,0.95051028292583,1997-09-20 18:57:09,1998-04-22 04:18:48,1,1990s,['drama'],drama,Popular,3.8582101265822786
88,Sleepless in Seattle (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sleepless in Seattle,1993.0,213,3.539906103286385,1.0115157646251562,1997-09-20 04:35:55,1998-04-20 04:41:27,2,1990s,"['comedy', 'romance']","comedy, romance",Popular,3.5390437768240344
89,Blade Runner (1982),1982-01-01,,http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Blade Runner,1982.0,275,4.138181818181818,0.9056777333039175,1997-09-20 18:49:12,1998-04-22 17:20:24,2,1980s,"['film_noir', 'sci_fi']","film_noir, sci_fi",Popular,4.096939661016949
90,So I Married an Axe Murderer (1993),1993-01-01,,http://us.imdb.com/M/title-exact?So%20I%20Married%20an%20Axe%20Murderer%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,So I Married an Axe Murderer,1993.0,95,3.0526315789473686,1.0951383965064871,1997-09-20 20:29:30,1998-04-17 18:43:43,3,1990s,"['comedy', 'romance', 'thriller']","comedy, romance, thriller",Popular,3.1356278260869566
91,"Nightmare Before Christmas, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Nightmare%20Before%20Christmas,%20The%20(1993)",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Nightmare Before Christmas, The",1993.0,143,3.5874125874125875,1.0898292367121347,1997-09-20 17:53:18,1998-04-22 17:21:24,3,1990s,"['children', 'comedy', 'musical']","children, comedy, musical",Popular,3.5803509202453987
92,True Romance (1993),1993-01-01,,http://us.imdb.com/M/title-exact?True%20Romance%20(1993),0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True Romance,1993.0,104,3.6153846153846154,0.9883564105747088,1997-09-20 18:01:55,1998-04-17 03:27:52,3,1990s,"['action', 'crime', 'romance']","action, crime, romance",Popular,3.601590322580645
93,Welcome to the Dollhouse (1995),1996-05-24,,http://us.imdb.com/Title?Welcome+to+the+Dollhouse+(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Welcome to the Dollhouse,1995.0,112,3.7232142857142856,1.0671999350710726,1997-09-20 17:07:42,1998-04-17 19:03:04,2,1990s,"['comedy', 'drama']","comedy, drama",Popular,3.693918181818182
94,Home Alone (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Home%20Alone%20(1990),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Home Alone,1990.0,137,3.0875912408759123,1.0394742205638536,1997-09-21 21:16:39,1998-04-22 04:24:25,2,1990s,"['children', 'comedy']","children, comedy",Popular,3.143931210191083
95,Aladdin (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Aladdin%20(1992),0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Aladdin,1992.0,219,3.8127853881278537,0.9120100819126313,1997-09-20 04:42:32,1998-04-21 00:31:51,4,1990s,"['animation', 'children', 'comedy', 'musical']","animation, children, comedy, musical",Popular,3.7891096234309622
96,Terminator 2: Judgment Day (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Terminator%202:%20Judgment%20Day%20(1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Terminator 2: Judgment Day,1991.0,295,4.0067796610169495,0.9758764431207367,1997-09-20 04:30:50,1998-04-22 17:26:11,3,1990s,"['action', 'sci_fi', 'thriller']","action, sci_fi, thriller",Popular,3.976499047619048
97,Dances with Wolves (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Dances%20with%20Wolves%20(1990),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Dances with Wolves,1990.0,256,3.79296875,1.0441758993692247,1997-09-20 04:30:16,1998-04-22 20:39:39,3,1990s,"['adventure', 'drama', 'western']","adventure, drama, western",Popular,3.7739028985507246
98,"Silence of the Lambs, The (1991)",1991-01-01,,"http://us.imdb.com/M/title-exact?Silence%20of%20the%20Lambs,%20The%20(1991)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Silence of the Lambs, The",1991.0,390,4.28974358974359,0.8365969971421026,1997-09-20 20:06:56,1998-04-22 02:54:04,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,4.252676097560975
99,Snow White and the Seven Dwarfs (1937),1937-01-01,,http://us.imdb.com/M/title-exact?Snow%20White%20and%20the%20Seven%20Dwarfs%20(1937),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Snow White and the Seven Dwarfs,1937.0,172,3.7093023255813953,0.8965988896287173,1997-09-20 04:33:15,1998-04-22 17:21:24,3,1930s,"['animation', 'children', 'musical']","animation, children, musical",Popular,3.6906104166666664
100,Fargo (1996),1997-02-14,,http://us.imdb.com/M/title-exact?Fargo%20(1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Fargo,1996.0,508,4.155511811023622,0.9757559825759756,1997-09-20 16:56:15,1998-04-22 16:53:14,3,1990s,"['crime', 'drama', 'thriller']","crime, drama, thriller",Popular,4.131812878787879
101,Heavy Metal (1981),1981-03-08,,http://us.imdb.com/M/title-exact?Heavy%20Metal%20(1981),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Heavy Metal,1981.0,73,3.26027397260274,1.1905577271490353,1997-09-23 01:19:15,1998-04-20 13:57:17,5,1980s,"['action', 'adventure', 'animation', 'horror', 'sci_fi']","action, adventure, animation, horror, sci_fi",Popular,3.3182494623655914
102,"Aristocats, The (1970)",1970-01-01,,"http://us.imdb.com/M/title-exact?Aristocats,%20The%20(1970)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aristocats, The",1970.0,54,3.1296296296296298,1.09967913495721,1997-09-20 20:05:57,1998-04-19 09:51:41,2,1970s,"['animation', 'children']","animation, children",Medium,3.2378
103,All Dogs Go to Heaven 2 (1996),1996-03-29,,http://us.imdb.com/M/title-exact?All%20Dogs%20Go%20to%20Heaven%202%20(1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Dogs Go to Heaven 2,1996.0,15,1.8666666666666667,0.915475416434127,1997-09-22 18:00:45,1998-04-06 01:18:41,3,1990s,"['animation', 'children', 'musical']","animation, children, musical",Medium,2.817062857142857
104,Theodore Rex (1995),1996-03-29,,http://us.imdb.com/M/title-exact?Theodore%20Rex%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Theodore Rex,1995.0,5,1.4,0.8944271909999159,1997-09-21 10:11:22,1998-01-09 17:34:34,1,1990s,['comedy'],comedy,Cold,3.103888
105,Sgt. Bilko (1996),1996-03-29,,http://us.imdb.com/M/title-exact?Sgt.%20Bilko%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sgt. Bilko,1996.0,74,2.5675675675675675,0.9662961496336111,1997-09-20 17:17:29,1998-04-22 17:07:45,1,1990s,['comedy'],comedy,Popular,2.7723106382978724
106,Diabolique (1996),1996-01-01,,http://us.imdb.com/M/title-exact?Diabolique%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Diabolique,1996.0,71,2.887323943661972,1.0078165333977902,1997-09-20 22:06:36,1998-04-21 21:41:35,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,3.0285406593406594
107,Moll Flanders (1996),1996-06-14,,http://us.imdb.com/M/title-exact?Moll%20Flanders%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Moll Flanders,1996.0,42,3.5,1.1315864106987361,1997-09-26 02:40:19,1998-04-22 02:42:09,1,1990s,['drama'],drama,Medium,3.509632258064516
108,Kids in the Hall: Brain Candy (1996),1996-04-12,,http://us.imdb.com/M/title-exact?Kids%20in%20the%20Hall:%20Brain%20Candy%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kids in the Hall: Brain Candy,1996.0,65,3.076923076923077,1.0797524645099839,1997-09-20 03:08:02,1998-04-10 02:13:01,1,1990s,['comedy'],comedy,Popular,3.1834964705882354
109,Mystery Science Theater 3000: The Movie (1996),1996-04-19,,http://us.imdb.com/M/title-exact?Mystery%20Science%20Theater%203000:%20The%20Movie%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Mystery Science Theater 3000: The Movie,1996.0,130,3.4307692307692306,1.092174145883974,1997-09-20 17:13:00,1998-04-17 18:38:08,2,1990s,"['comedy', 'sci_fi']","comedy, sci_fi",Popular,3.4439813333333333
110,Operation Dumbo Drop (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Operation%20Dumbo%20Drop%20(1995),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Operation Dumbo Drop,1995.0,31,2.5161290322580645,1.121634751658949,1997-09-21 18:13:55,1998-04-06 23:28:44,4,1990s,"['action', 'adventure', 'comedy', 'war']","action, adventure, comedy, war",Medium,2.913670588235294
111,"Truth About Cats & Dogs, The (1996)",1996-04-26,,"http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Truth About Cats & Dogs, The",1996.0,272,3.485294117647059,0.9565103712440202,1997-09-20 14:56:48,1998-04-20 18:30:24,2,1990s,"['comedy', 'romance']","comedy, romance",Popular,3.4883465753424656
112,Flipper (1996),1996-05-10,,http://us.imdb.com/M/title-exact?Flipper%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flipper,1996.0,20,2.45,1.2343760409722457,1997-09-26 15:56:57,1998-04-22 04:31:17,2,1990s,"['adventure', 'children']","adventure, children",Medium,2.98993
113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",1996-04-19,,"http://us.imdb.com/M/title-exact?Hussard%20sur%20le%20toit,%20Le%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995.0,9,4.111111111111111,0.7817359599705717,1997-11-03 07:38:58,1998-04-04 12:42:03,1,1990s,['drama'],drama,Cold,3.710248275862069
114,Wallace & Gromit: The Best of Aardman Animation (1996),1996-04-05,,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wallace & Gromit: The Best of Aardman Animation,1996.0,67,4.447761194029851,0.7644285266855717,1997-09-21 17:52:26,1998-04-16 00:30:06,1,1990s,['animation'],animation,Popular,4.236749425287356
115,"Haunted World of Edward D. Wood Jr., The (1995)",1996-04-26,,"http://us.imdb.com/Title?Haunted+World+of+Edward+D.+Wood+Jr.,+The+(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Haunted World of Edward D. Wood Jr., The",1995.0,15,3.7333333333333334,1.2227992865708153,1997-09-30 21:15:25,1998-04-02 19:36:08,1,1990s,['documentary'],documentary,Medium,3.617062857142857
116,Cold Comfort Farm (1995),1996-04-23,,http://us.imdb.com/M/title-exact?Cold%20Comfort%20Farm%20(1995)%20(TV),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cold Comfort Farm,1995.0,125,3.824,1.0554314207332316,1997-09-20 19:41:06,1998-04-17 18:38:42,1,1990s,['comedy'],comedy,Popular,3.783428965517241
117,"Rock, The (1996)",1996-06-07,,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rock, The",1996.0,378,3.693121693121693,0.9804482767325301,1997-09-20 03:09:48,1998-04-22 02:42:10,3,1990s,"['action', 'adventure', 'thriller']","action, adventure, thriller",Popular,3.6849175879396983
118,Twister (1996),1996-05-10,,http://us.imdb.com/M/title-exact?Twister%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Twister,1996.0,293,3.2150170648464163,1.1064164121636364,1997-09-20 20:22:44,1998-04-22 17:05:35,3,1990s,"['action', 'adventure', 'thriller']","action, adventure, thriller",Popular,3.23513482428115
119,Maya Lin: A Strong Clear Vision (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Maya%20Lin:%20A%20Strong%20Clear%20Vision%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Maya Lin: A Strong Clear Vision,1994.0,4,4.5,1.0,1997-10-15 05:24:58,1998-04-11 22:54:21,1,1990s,['documentary'],documentary,Cold,3.6915500000000003
120,Striptease (1996),1996-06-28,,http://us.imdb.com/M/title-exact?Striptease%20(1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Striptease,1996.0,67,2.2388059701492535,1.1021954982340718,1997-09-20 20:26:12,1998-04-22 17:09:14,2,1990s,"['comedy', 'crime']","comedy, crime",Popular,2.5355999999999996
121,Independence Day (ID4) (1996),1996-07-03,,http://us.imdb.com/M/title-exact?Independence%20Day%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Independence Day (ID4),1996.0,429,3.438228438228438,1.1165838396907497,1997-09-20 04:09:25,1998-04-22 17:06:56,3,1990s,"['action', 'sci_fi', 'war']","action, sci_fi, war",Popular,3.4423100222717147
122,"Cable Guy, The (1996)",1996-06-14,,"http://us.imdb.com/M/title-exact?Cable%20Guy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cable Guy, The",1996.0,106,2.339622641509434,1.111727891106197,1997-09-20 20:25:50,1998-04-18 14:58:14,1,1990s,['comedy'],comedy,Popular,2.528549206349206
123,"Frighteners, The (1996)",1996-07-19,,"http://us.imdb.com/M/title-exact?Frighteners,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Frighteners, The",1996.0,115,3.234782608695652,0.9852458485835046,1997-09-20 20:17:37,1998-04-06 22:45:45,2,1990s,"['comedy', 'horror']","comedy, horror",Popular,3.278497777777778
124,Lone Star (1996),1996-06-21,,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Lone Star,1996.0,187,4.053475935828877,0.9142399176944604,1997-09-20 18:59:54,1998-04-22 16:54:08,2,1990s,"['drama', 'mystery']","drama, mystery",Popular,4.0028850241545895
125,Phenomenon (1996),1996-06-29,,http://us.imdb.com/M/title-exact?Phenomenon%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Phenomenon,1996.0,244,3.557377049180328,0.9690619988733399,1997-09-20 17:07:42,1998-04-22 02:56:36,2,1990s,"['drama', 'romance']","drama, romance",Popular,3.5552924242424244
126,"Spitfire Grill, The (1996)",1996-09-06,,"http://us.imdb.com/M/title-exact?Spitfire%20Grill,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Spitfire Grill, The",1996.0,97,3.804123711340206,1.057110598693162,1997-09-20 18:46:13,1998-04-22 02:45:03,1,1990s,['drama'],drama,Popular,3.757241025641026
127,"Godfather, The (1972)",1972-01-01,,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Godfather, The",1972.0,413,4.283292978208232,0.9345767973628605,1997-09-20 18:44:36,1998-04-22 23:08:21,3,1970s,"['action', 'crime', 'drama']","action, crime, drama",Popular,4.2484923787528865
128,Supercop (1992),1996-07-26,,http://us.imdb.com/M/title-exact?Police%20Story%20III:%20Supercop%20(1992),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Supercop,1992.0,65,3.5384615384615383,1.0319417842852603,1997-09-20 21:53:56,1998-04-17 03:30:29,2,1990s,"['action', 'thriller']","action, thriller",Popular,3.5364376470588232
129,Bound (1996),1996-10-04,,http://us.imdb.com/M/title-exact?Bound%20(1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,Bound,1996.0,129,3.8217054263565893,0.9474440320137384,1997-09-21 01:34:59,1998-04-22 16:59:38,4,1990s,"['crime', 'drama', 'romance', 'thriller']","crime, drama, romance, thriller",Popular,3.7825315436241613
130,Kansas City (1996),1996-08-16,,http://us.imdb.com/M/title-exact?Kansas%20City%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kansas City,1996.0,23,2.260869565217391,1.2869057782967015,1997-09-24 03:33:22,1998-04-18 01:58:27,1,1990s,['crime'],crime,Medium,2.8510976744186047
131,Breakfast at Tiffany's (1961),1961-01-01,,http://us.imdb.com/M/title-exact?Breakfast%20at%20Tiffany's%20(1961),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Breakfast at Tiffany's,1961.0,95,3.7263157894736842,1.0359711782645542,1997-09-23 21:41:05,1998-04-22 17:21:50,2,1960s,"['drama', 'romance']","drama, romance",Popular,3.6921495652173912
132,"Wizard of Oz, The (1939)",1939-01-01,,"http://us.imdb.com/M/title-exact?Wizard%20of%20Oz,%20The%20(1939)",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Wizard of Oz, The",1939.0,246,4.0772357723577235,0.9594482264752711,1997-09-20 19:03:48,1998-04-22 23:03:27,4,1930s,"['adventure', 'children', 'drama', 'musical']","adventure, children, drama, musical",Popular,4.03607969924812
133,Gone with the Wind (1939),1939-01-01,,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Gone with the Wind,1939.0,171,3.871345029239766,1.065969844632728,1997-09-20 20:10:20,1998-04-22 23:03:28,3,1930s,"['drama', 'romance', 'war']","drama, romance, war",Popular,3.8355874345549736
134,Citizen Kane (1941),1941-01-01,,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Citizen Kane,1941.0,198,4.292929292929293,0.8460421471605813,1997-09-20 17:47:03,1998-04-22 17:13:59,1,1940s,['drama'],drama,Popular,4.222922935779817
135,2001: A Space Odyssey (1968),1968-01-01,,http://us.imdb.com/M/title-exact?2001:%20A%20Space%20Odyssey%20(1968),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2001: A Space Odyssey,1968.0,259,3.969111969111969,1.026306872963366,1997-09-20 20:30:41,1998-04-22 17:18:55,4,1960s,"['drama', 'mystery', 'sci_fi', 'thriller']","drama, mystery, sci_fi, thriller",Popular,3.9376243727598568
136,Mr. Smith Goes to Washington (1939),1939-01-01,,http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mr. Smith Goes to Washington,1939.0,105,4.123809523809523,0.8954504463293885,1997-09-20 04:40:43,1998-04-22 17:18:55,1,1930s,['drama'],drama,Popular,4.0287776
137,Big Night (1996),1996-09-20,,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Big Night,1996.0,171,3.9005847953216373,1.0496776578619347,1997-09-21 20:14:32,1998-04-22 17:00:07,1,1990s,['drama'],drama,Popular,3.861765445026178
138,D3: The Mighty Ducks (1996),1996-10-04,,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,D3: The Mighty Ducks,1996.0,19,2.5789473684210527,1.3870748387117167,1997-09-21 08:34:24,1998-04-02 21:16:18,2,1990s,"['children', 'comedy']","children, comedy",Medium,3.0665948717948717
139,"Love Bug, The (1969)",1969-01-01,,"http://us.imdb.com/M/title-exact?Love%20Bug,%20The%20(1969)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Love Bug, The",1969.0,50,2.78,0.9321907486328829,1997-09-20 21:50:32,1998-04-20 14:27:10,2,1960s,"['children', 'comedy']","children, comedy",Medium,2.9942457142857144
