user_id,age,gender,occupation,zip_code,rating_count,average_rating,rating_std,first_rating_time,last_rating_time,active_span_days,age_group,activity_group
807,41,F,healthcare,93555,204,3.892156862745098,0.8293491156132226,1998-04-14 04:10:50,1998-04-20 15:12:46,6,35-44,High Activity
808,45,M,salesman,90016,23,4.130434782608695,1.0137396037394035,1998-01-04 21:30:54,1998-01-04 21:39:46,0,45-54,Low Activity
809,50,F,marketing,30803,20,3.45,1.2763022245616644,1998-03-27 22:12:23,1998-03-27 22:20:05,0,45-54,Low Activity
810,55,F,other,80526,26,4.423076923076923,0.7027418828034617,1997-11-18 23:20:33,1998-04-06 14:42:19,138,55+,Low Activity
811,40,F,educator,73013,21,4.142857142857143,0.9102589898327995,1998-02-01 23:49:43,1998-02-02 00:02:51,0,35-44,Low Activity
812,22,M,technician,76234,20,3.5,1.2354415362426845,1997-10-23 16:45:09,1997-10-23 16:53:30,0,18-24,Low Activity
813,14,F,student,02136,29,2.793103448275862,1.2922657385059222,1998-01-02 14:40:51,1998-01-02 14:51:48,0,Under 18,Low Activity
814,30,M,other,12345,35,2.9714285714285715,0.7065123239304083,1998-01-21 19:26:29,1998-01-21 19:42:29,0,25-34,Low Activity
815,32,M,other,28806,183,3.7431693989071038,1.1361419238573764,1997-11-05 01:02:19,1998-02-20 12:37:35,107,25-34,High Activity
816,34,M,other,20755,25,3.84,0.8504900548115382,1998-04-04 17:25:24,1998-04-04 17:43:21,0,25-34,Low Activity
817,19,M,student,60152,36,3.361111111111111,0.8992942559196954,1997-09-21 04:19:01,1997-09-21 04:26:47,0,18-24,Low Activity
818,28,M,librarian,27514,21,3.4761904761904763,1.2497618820818477,1998-04-06 13:42:53,1998-04-06 17:17:51,0,25-34,Low Activity
819,59,M,administrator,40205,28,4.071428571428571,1.0157490003667402,1997-11-19 15:15:08,1998-01-12 15:19:14,54,55+,Low Activity
820,22,M,student,37725,21,3.0,1.3416407864998736,1998-02-20 06:07:08,1998-02-20 06:14:01,0,18-24,Low Activity
821,37,M,engineer,77845,62,4.338709677419355,0.8673220209942403,1997-09-20 21:49:54,1997-09-20 22:19:29,0,35-44,Medium Activity
822,29,F,librarian,53144,25,3.12,1.0132456102380443,1998-03-27 21:21:23,1998-03-27 23:09:15,0,25-34,Low Activity
823,27,M,artist,50322,185,4.005405405405406,0.9295703618227714,1997-11-02 02:24:59,1997-11-02 03:06:21,0,25-34,High Activity
824,31,M,other,15017,20,2.6,0.9403246919632545,1997-10-16 16:54:31,1997-10-16 16:58:41,0,25-34,Low Activity
825,44,M,engineer,05452,145,3.613793103448276,1.074878590667025,1997-11-28 22:15:05,1998-04-19 01:27:24,141,35-44,High Activity
826,28,M,artist,77048,115,3.8260869565217392,0.8299320365877504,1998-01-25 00:55:59,1998-01-25 01:15:00,0,25-34,High Activity
827,23,F,engineer,80228,28,3.25,0.6454972243679027,1997-12-15 15:52:55,1998-04-09 21:29:36,115,18-24,Low Activity
828,28,M,librarian,85282,104,3.1153846153846154,1.082138231283636,1998-03-27 21:15:42,1998-04-21 19:17:26,24,25-34,Medium Activity
829,48,M,writer,80209,64,3.546875,0.8151285320791584,1997-12-02 18:21:33,1998-04-11 16:39:44,129,45-54,Medium Activity
830,46,M,programmer,53066,106,3.7452830188679247,1.1634212335850302,1998-04-01 20:22:45,1998-04-13 21:31:33,12,45-54,Medium Activity
831,21,M,other,33765,73,3.5205479452054793,1.1679705694672073,1998-03-31 14:18:35,1998-03-31 14:36:44,0,18-24,Medium Activity
832,24,M,technician,77042,25,2.96,0.7895146188218007,1998-02-23 18:32:34,1998-02-23 18:55:57,0,18-24,Low Activity
833,34,M,writer,90019,267,3.056179775280899,1.2687056090545854,1997-09-23 17:24:47,1998-02-26 23:33:51,156,25-34,High Activity
834,26,M,other,64153,54,3.925925925925926,0.9286194226621328,1998-03-25 21:06:47,1998-03-25 21:57:52,0,25-34,Medium Activity
835,44,F,executive,11577,102,4.147058823529412,0.8009531305248841,1998-03-27 20:57:04,1998-03-27 21:48:30,0,35-44,Medium Activity
836,44,M,artist,10018,50,3.86,1.229069666413568,1998-01-25 18:37:15,1998-01-25 18:51:06,0,35-44,Medium Activity
837,36,F,artist,55409,46,3.0434782608695654,1.2988289039512215,1997-10-01 15:57:53,1997-10-01 16:14:43,0,35-44,Medium Activity
838,23,M,student,01375,93,4.118279569892473,0.7200462298804363,1998-02-09 21:44:19,1998-04-09 20:22:40,58,18-24,Medium Activity
839,38,F,entertainment,90814,57,3.192982456140351,1.1250174044880386,1997-10-02 00:16:51,1997-10-02 00:44:12,0,35-44,Medium Activity
840,39,M,artist,55406,197,4.137055837563452,0.8184713613286899,1998-03-29 20:19:16,1998-03-29 22:52:52,0,35-44,High Activity
841,45,M,doctor,47401,31,3.903225806451613,1.0441851275732486,1998-03-05 02:59:39,1998-03-05 03:11:47,0,45-54,Low Activity
842,40,M,writer,93055,27,3.740740740740741,1.19590945735847,1998-03-30 00:30:34,1998-03-30 00:40:59,0,35-44,Low Activity
843,35,M,librarian,44212,204,2.735294117647059,0.8176196447689018,1997-11-13 17:42:27,1997-11-13 19:29:37,0,35-44,High Activity
844,22,M,engineer,95662,81,3.506172839506173,0.8385024864322626,1997-10-20 20:59:07,1997-10-20 22:56:23,0,18-24,Medium Activity
845,64,M,doctor,97405,31,3.129032258064516,1.0875641125583038,1998-01-21 19:02:54,1998-01-21 19:09:49,0,55+,Low Activity
846,27,M,lawyer,47130,405,3.740740740740741,1.0457099745795169,1998-01-04 20:38:04,1998-01-04 21:55:50,0,25-34,High Activity
847,29,M,student,55417,146,3.0342465753424657,1.1591577415588343,1997-11-06 00:05:22,1997-11-07 22:26:28,1,25-34,High Activity
848,46,M,engineer,02146,150,4.286666666666667,1.0702610022678538,1998-02-09 15:17:51,1998-02-09 18:22:53,0,45-54,High Activity
849,15,F,student,25652,23,4.869565217391305,0.3443502215750909,1997-11-16 15:44:16,1997-11-16 16:00:59,0,Under 18,Low Activity
850,34,M,technician,78390,51,4.529411764705882,0.9869739849959693,1997-12-27 03:46:07,1997-12-27 04:05:27,0,25-34,Medium Activity
851,18,M,other,29646,209,3.45933014354067,1.113518993612177,1997-09-20 04:02:48,1998-04-20 16:45:52,212,18-24,High Activity
852,46,M,administrator,94086,49,3.4693877551020407,0.8190960672271226,1998-03-27 21:48:45,1998-03-27 22:32:27,0,45-54,Medium Activity
853,49,M,writer,40515,41,2.975609756097561,1.0836928734205273,1997-11-12 19:57:48,1997-11-12 20:09:20,0,45-54,Low Activity
854,29,F,student,55408,217,3.2119815668202767,1.0324567247819803,1997-12-22 17:29:02,1997-12-22 18:17:45,0,25-34,High Activity
855,53,M,librarian,04988,23,3.347826086956522,0.6472807211834832,1997-11-18 03:56:22,1997-11-18 04:00:14,0,45-54,Low Activity
856,43,F,marketing,97215,26,3.423076923076923,1.1374735838014673,1998-04-02 03:53:37,1998-04-02 04:01:06,0,35-44,Low Activity
857,35,F,administrator,V1G4L,22,3.272727272727273,1.4534628005401833,1997-12-29 21:49:01,1997-12-29 21:58:31,0,35-44,Low Activity
858,63,M,educator,09645,21,3.4285714285714284,1.0281745265969475,1997-11-13 22:03:28,1997-11-30 23:37:52,17,55+,Low Activity
859,18,F,other,06492,39,3.8461538461538463,0.9043305618976869,1998-01-26 00:32:53,1998-01-26 00:59:44,0,18-24,Low Activity
860,70,F,retired,48322,71,3.23943661971831,0.8695612807189345,1997-09-22 22:24:23,1998-04-19 18:17:32,208,55+,Medium Activity
861,38,F,student,14085,43,4.0,1.0235326314383182,1997-12-04 22:28:24,1997-12-04 22:35:37,0,35-44,Medium Activity
862,25,M,executive,13820,165,4.363636363636363,0.7970288507410038,1997-11-12 02:41:01,1997-11-12 03:29:46,0,25-34,High Activity
863,17,M,student,60089,107,3.121495327102804,1.3988558692383164,1998-03-07 16:41:50,1998-03-07 16:53:39,0,Under 18,Medium Activity
864,27,M,programmer,63021,294,3.82312925170068,0.9325416132109526,1997-10-18 22:34:02,1998-03-28 00:16:32,160,25-34,High Activity
865,25,M,artist,11231,66,2.287878787878788,1.52683837757486,1997-11-21 20:03:34,1997-11-22 21:47:43,1,25-34,Medium Activity
866,45,M,other,60302,20,2.7,1.0310954828418377,1998-03-30 01:21:21,1998-03-30 01:28:22,0,45-54,Low Activity
867,24,M,scientist,92507,95,4.2631578947368425,0.9698708656726558,1997-11-21 02:02:01,1997-11-21 02:25:42,0,18-24,Medium Activity
868,21,M,programmer,55303,208,2.951923076923077,1.3468862476477237,1997-10-17 15:42:54,1997-10-17 18:39:46,0,18-24,High Activity
869,30,M,student,10025,47,2.872340425531915,1.2957626808445208,1998-01-11 03:40:11,1998-01-11 04:34:39,0,25-34,Medium Activity
870,22,M,student,65203,269,3.453531598513011,0.9748117785818904,1997-09-23 21:32:12,1998-03-29 23:34:39,187,18-24,High Activity
871,31,M,executive,44648,115,3.4956521739130433,0.921230232414055,1998-02-23 00:03:22,1998-02-23 00:25:41,0,25-34,High Activity
872,19,F,student,74078,71,3.380281690140845,0.9159881032149865,1998-02-26 07:38:18,1998-02-26 08:00:19,0,18-24,Medium Activity
873,48,F,administrator,33763,20,2.9,1.2523661815266247,1998-04-01 00:54:51,1998-04-01 01:07:51,0,45-54,Low Activity
874,36,M,scientist,37076,34,3.823529411764706,0.7576114073608449,1998-02-28 02:14:17,1998-02-28 02:35:11,0,35-44,Low Activity
875,24,F,student,35802,89,4.191011235955056,0.7959614611271022,1997-10-10 06:24:54,1997-10-10 06:58:07,0,18-24,Medium Activity
876,41,M,other,20902,21,4.190476190476191,0.8135752957807667,1997-11-13 13:34:32,1997-11-13 13:41:21,0,35-44,Low Activity
877,30,M,other,77504,81,3.8271604938271606,0.8773557353888746,1997-12-21 03:46:33,1997-12-21 04:29:07,0,25-34,Medium Activity
878,50,F,educator,98027,134,3.2686567164179103,1.104768741183377,1997-11-30 04:46:23,1997-11-30 06:51:09,0,45-54,High Activity
879,33,F,administrator,55337,29,3.689655172413793,0.8905635565617211,1998-02-18 00:13:22,1998-02-18 00:31:05,0,25-34,Low Activity
880,13,M,student,83702,368,3.426630434782609,0.9821555309764349,1997-11-22 02:40:51,1998-04-19 23:33:34,148,Under 18,High Activity
881,39,M,marketing,43017,259,3.3204633204633205,1.1786234652653924,1997-10-11 02:05:44,1997-11-09 05:15:45,29,35-44,High Activity
882,35,M,engineer,40503,137,4.0510948905109485,1.0096677371586136,1997-11-18 13:46:02,1997-11-18 19:08:52,0,35-44,High Activity
883,49,M,librarian,50266,268,3.925373134328358,0.9004939607559451,1998-04-04 12:02:33,1998-04-18 04:02:43,13,45-54,High Activity
884,44,M,engineer,55337,43,3.7209302325581395,1.2016968438588915,1997-10-14 19:35:04,1997-10-14 20:23:24,0,35-44,Medium Activity
885,30,F,other,95316,102,3.3137254901960786,1.0047451000017267,1998-01-25 07:10:24,1998-01-25 08:19:29,0,25-34,Medium Activity
886,20,M,student,61820,240,3.3625,1.1268174533711115,1997-10-05 05:58:29,1997-10-05 06:52:51,0,18-24,High Activity
887,14,F,student,27249,171,3.9239766081871346,1.363412017279212,1997-12-06 03:05:32,1997-12-06 04:15:40,0,Under 18,High Activity
888,41,M,scientist,17036,20,4.3,0.5712405705774795,1997-11-12 20:03:01,1997-11-12 20:11:37,0,35-44,Low Activity
889,24,M,technician,78704,326,3.4355828220858897,0.866730797109378,1997-11-22 05:28:38,1997-11-22 07:16:01,0,18-24,High Activity
890,32,M,student,97301,119,3.857142857142857,1.1220872974718588,1997-12-17 23:43:01,1997-12-25 00:38:46,7,25-34,High Activity
891,51,F,administrator,03062,47,4.127659574468085,0.8499877563464933,1997-12-29 21:10:53,1998-04-03 21:45:41,95,45-54,Medium Activity
892,36,M,other,45243,226,4.0,0.8993825042154693,1998-02-04 15:52:01,1998-02-04 16:55:54,0,35-44,High Activity
893,25,M,student,95823,59,3.4237288135593222,0.8750052183195818,1997-09-21 07:38:28,1997-09-21 08:27:04,0,25-34,Medium Activity
894,47,M,educator,74075,245,3.636734693877551,0.7205115093195205,1997-11-18 23:34:01,1998-03-20 16:03:24,121,45-54,High Activity
895,31,F,librarian,32301,20,3.75,0.966545666958261,1997-11-13 16:15:12,1997-11-13 16:22:03,0,25-34,Low Activity
896,28,M,writer,91505,362,2.9806629834254146,1.1493279270465564,1998-02-11 00:33:28,1998-02-11 22:23:08,0,25-34,High Activity
897,30,M,other,33484,185,3.962162162162162,0.9910883760859528,1997-11-20 01:20:00,1997-11-23 02:43:57,3,25-34,High Activity
898,23,M,homemaker,61755,30,3.5,1.042212500669477,1998-02-24 04:26:15,1998-02-24 04:35:42,0,18-24,Low Activity
899,32,M,other,55116,135,3.525925925925926,1.0354149044334018,1998-01-06 20:49:54,1998-01-06 21:40:45,0,25-34,High Activity
900,60,M,retired,18505,45,2.5555555555555554,1.098667696380806,1997-10-26 02:15:13,1997-10-26 02:47:05,0,55+,Medium Activity
901,38,M,executive,L1V3W,124,3.8548387096774195,1.0721420575931673,1997-10-17 21:58:00,1997-10-19 19:30:41,1,35-44,High Activity
902,45,F,artist,97203,49,3.4489795918367347,1.1191742582851714,1997-11-13 23:18:29,1997-11-14 00:05:52,0,45-54,Medium Activity
903,28,M,educator,20850,136,3.8529411764705883,1.0002178411963538,1998-03-27 20:38:25,1998-04-16 21:06:24,20,25-34,High Activity
904,17,F,student,61073,47,3.74468085106383,0.8960804774218951,1997-11-17 02:51:49,1997-11-17 03:04:03,0,Under 18,Medium Activity
905,27,M,other,30350,40,3.275,0.7840558588159328,1998-01-16 20:33:26,1998-01-16 20:59:42,0,25-34,Low Activity
906,45,M,librarian,70124,41,3.8048780487804876,0.7148255799536678,1997-11-13 15:18:55,1997-11-13 15:42:38,0,45-54,Low Activity
907,25,F,other,80526,147,4.571428571428571,0.6824612990181452,1997-11-22 00:25:16,1998-01-27 00:53:48,66,25-34,High Activity
908,44,F,librarian,68504,74,3.554054054054054,0.7050093148494107,1997-11-16 23:14:36,1997-11-16 23:32:08,0,35-44,Medium Activity
909,50,F,educator,53171,26,4.346153846153846,0.7971101651494703,1998-04-07 03:19:20,1998-04-07 03:46:03,0,45-54,Low Activity
910,28,M,healthcare,29301,60,3.1666666666666665,1.0918289222585313,1997-11-29 16:30:33,1998-01-08 03:14:10,39,25-34,Medium Activity
911,37,F,writer,53210,98,3.806122448979592,0.9487720035649131,1998-04-17 18:35:35,1998-04-17 19:52:51,0,35-44,Medium Activity
912,51,M,other,06512,53,3.811320754716981,0.9619012378054864,1997-10-04 11:48:15,1997-10-04 12:11:12,0,45-54,Medium Activity
913,27,M,student,76201,132,3.522727272727273,1.1288439610552141,1997-09-20 20:14:20,1998-03-08 04:24:09,168,25-34,High Activity
914,44,F,other,08105,23,3.0869565217391304,1.276110691916542,1998-02-10 14:46:09,1998-02-10 15:26:16,0,35-44,Low Activity
915,50,M,entertainment,60614,26,3.1153846153846154,0.9519211344191525,1998-03-27 20:19:25,1998-03-27 20:44:37,0,45-54,Low Activity
916,27,M,engineer,N2L5N,317,3.365930599369085,0.8922167856730024,1997-11-29 22:37:42,1997-11-29 23:38:55,0,25-34,High Activity
917,22,F,student,20006,35,3.5428571428571427,1.1717974414110484,1997-12-23 20:53:29,1997-12-23 21:26:25,0,18-24,Low Activity
918,40,M,scientist,70116,103,3.349514563106796,1.0999887509592163,1998-04-07 21:55:43,1998-04-07 22:40:24,0,35-44,Medium Activity
919,25,M,other,14216,217,3.4700460829493087,0.9671820932845241,1997-09-26 15:36:04,1998-01-17 17:58:07,113,25-34,High Activity
920,30,F,artist,90008,26,3.230769230769231,0.8152394645841091,1998-01-08 00:35:01,1998-01-08 00:42:43,0,25-34,Low Activity
921,20,F,student,98801,110,3.272727272727273,1.132579186198847,1997-11-13 00:01:05,1998-01-13 06:45:54,61,18-24,Medium Activity
922,29,F,administrator,21114,127,3.37007874015748,1.0220051067363736,1998-04-01 15:37:44,1998-04-01 18:36:28,0,25-34,High Activity
923,21,M,student,E2E3R,74,4.148648648648648,0.6960245711383226,1997-11-24 15:54:57,1997-11-24 16:27:52,0,18-24,Medium Activity
924,29,M,other,11753,82,3.7560975609756095,0.8249350982291115,1998-01-09 09:09:54,1998-03-07 16:08:08,57,25-34,Medium Activity
925,18,F,salesman,49036,32,3.125,0.9069623173877126,1998-01-12 19:27:04,1998-01-13 19:03:24,0,18-24,Low Activity
926,49,M,entertainment,01701,20,3.3,0.9233805168766387,1998-02-24 20:20:22,1998-02-28 03:24:30,3,45-54,Low Activity
927,23,M,programmer,55428,120,3.691666666666667,1.1434566004876965,1997-11-10 15:34:19,1997-11-10 22:00:50,0,18-24,High Activity
928,21,M,student,55408,32,4.6875,0.6927039119836262,1997-12-01 00:22:18,1997-12-01 00:47:38,0,18-24,Low Activity
929,44,M,scientist,53711,49,3.693877551020408,1.0042427004268162,1997-11-01 16:36:02,1997-11-29 15:37:24,27,35-44,Medium Activity
930,28,F,scientist,07310,63,2.9682539682539684,1.1211781529216656,1997-11-14 18:59:35,1997-11-14 19:28:54,0,25-34,Medium Activity
931,60,M,educator,33556,61,3.721311475409836,0.8968676517187213,1998-03-27 21:57:56,1998-03-27 22:26:17,0,55+,Medium Activity
932,58,M,educator,06437,241,3.966804979253112,0.9783796975825745,1998-03-30 09:06:18,1998-03-30 17:48:58,0,55+,High Activity
933,28,M,student,48105,184,2.6467391304347827,1.1966210247736693,1997-09-21 14:53:25,1997-09-22 14:40:47,0,25-34,High Activity
934,61,M,engineer,22902,174,3.7011494252873565,0.9690582106836042,1998-03-29 16:19:27,1998-03-30 02:45:58,0,55+,High Activity
935,42,M,doctor,66221,39,3.923076923076923,0.8701063269755684,1998-01-10 22:37:15,1998-01-10 22:56:39,0,35-44,Low Activity
936,24,M,other,32789,142,3.7464788732394365,0.9634204705613194,1998-02-07 06:02:54,1998-02-07 06:43:15,0,18-24,High Activity
937,48,M,educator,98072,40,3.375,1.21291131009396,1997-10-13 17:03:20,1997-10-13 22:05:36,0,45-54,Low Activity
938,38,F,technician,55038,108,3.2685185185185186,1.2425966291727297,1998-03-31 13:04:31,1998-03-31 15:13:10,0,35-44,Medium Activity
939,26,F,student,33319,49,4.26530612244898,0.9741558354989899,1997-11-23 04:50:36,1997-11-23 05:18:39,0,25-34,Medium Activity
940,32,M,administrator,02215,107,3.457943925233645,1.0120069154042162,1998-01-14 18:01:38,1998-03-09 21:56:22,54,25-34,Medium Activity
941,20,M,student,97229,22,4.045454545454546,0.8985317508910341,1997-09-23 21:01:35,1997-09-23 21:12:24,0,18-24,Low Activity
942,48,F,librarian,78209,79,4.265822784810126,0.7630717404102042,1998-03-30 18:25:55,1998-03-30 18:45:17,0,45-54,Medium Activity
943,22,M,student,77841,168,3.4107142857142856,1.258886292054069,1997-09-28 01:25:39,1998-02-28 19:13:04,153,18-24,High Activity
